date,playerId,country,gameId,Cash turnover,Bonus turnover,Cash winnings,Bonus winnings,Turnover,Winnings,Cash result,Bonus result,Gross result
2017-03-27,49,SE,1461,2.1,0.0,0.0,0.0,2.1,0.0,2.1,0.0,2.1
2017-03-27,49,SE,1395,0.63,0.0,0.1,0.0,0.63,0.1,0.52,0.0,0.52
2017-03-27,49,SE,1343,0.31,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.31
2017-03-27,49,SE,399,0.1,0.0,0.52,0.0,0.1,0.52,-0.42,0.0,-0.42
2017-03-27,49,SE,398,1.57,0.0,2.1,0.0,1.57,2.1,-0.52,0.0,-0.52
2017-03-27,49,SE,384,0.0,0.0,0.31,0.0,0.0,0.31,-0.31,0.0,-0.31
2017-03-27,49,SE,155,13.11,0.0,17.05,0.0,13.11,17.05,-3.94,0.0,-3.94
2017-03-27,48,SE,2676,0.0,0.0,0.63,0.0,0.0,0.63,-0.63,0.0,-0.63
2017-03-27,48,SE,2670,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,48,SE,2659,0.25,0.0,0.7,0.0,0.25,0.7,-0.45,0.0,-0.45
2017-03-27,48,SE,2651,1.26,0.0,0.84,0.0,1.26,0.84,0.42,0.0,0.42
2017-03-27,48,SE,2601,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-27,48,SE,2597,0.63,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.63
2017-03-27,48,SE,2555,9.6,0.0,1.5,0.0,9.6,1.5,8.1,0.0,8.1
2017-03-27,48,SE,2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,48,SE,2430,0.26,0.0,0.0,0.0,0.26,0.0,0.26,0.0,0.26
2017-03-27,48,SE,2425,0.31,0.0,0.01,0.0,0.31,0.01,0.3,0.0,0.3
2017-03-27,48,SE,2415,0.0,0.0,0.42,0.0,0.0,0.42,-0.42,0.0,-0.42
2017-03-27,48,SE,2188,2.1,0.0,0.84,0.0,2.1,0.84,1.26,0.0,1.26
2017-03-27,48,SE,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,48,SE,1461,2.8,0.0,0.38,0.0,2.8,0.38,2.42,0.0,2.42
2017-03-27,48,SE,1395,0.94,0.0,0.0,0.0,0.94,0.0,0.94,0.0,0.94
2017-03-27,48,SE,1343,0.0,0.0,0.07,0.0,0.0,0.07,-0.07,0.0,-0.07
2017-03-27,48,SE,399,2.1,0.0,14.15,0.0,2.1,14.15,-12.06,0.0,-12.06
2017-03-27,48,SE,384,0.0,0.0,0.1,0.0,0.0,0.1,-0.1,0.0,-0.1
2017-03-27,48,SE,155,7.86,0.0,2.31,0.0,7.86,2.31,5.56,0.0,5.56
2017-03-27,47,SE,2670,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,47,SE,2659,0.25,0.0,0.2,0.0,0.25,0.2,0.05,0.0,0.05
2017-03-27,47,SE,2651,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,47,SE,2645,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0
2017-03-27,47,SE,2597,0.31,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.31
2017-03-27,47,SE,2555,7.8,0.0,4.8,0.0,7.8,4.8,3.0,0.0,3.0
2017-03-27,47,SE,2518,0.0,0.0,1.78,0.0,0.0,1.78,-1.78,0.0,-1.78
2017-03-27,47,SE,2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,47,SE,2430,0.52,0.0,1.15,0.0,0.52,1.15,-0.63,0.0,-0.63
2017-03-27,47,SE,2425,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
2017-03-27,47,SE,2409,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.21
2017-03-27,47,SE,2378,0.0,0.0,1.05,0.0,0.0,1.05,-1.05,0.0,-1.05
2017-03-27,47,SE,2188,4.61,0.0,0.0,0.0,4.61,0.0,4.61,0.0,4.61
2017-03-27,47,SE,2047,1.31,0.0,0.0,0.0,1.31,0.0,1.31,0.0,1.31
2017-03-27,47,SE,2034,0.31,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.31
2017-03-27,47,SE,1461,2.6,0.0,0.14,0.0,2.6,0.14,2.46,0.0,2.46
2017-03-27,47,SE,1395,0.94,0.0,0.73,0.0,0.94,0.73,0.21,0.0,0.21
2017-03-27,47,SE,1343,0.63,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.63
2017-03-27,47,SE,399,1.15,0.0,3.67,0.0,1.15,3.67,-2.52,0.0,-2.52
2017-03-27,47,SE,384,1.57,0.0,0.0,0.05,1.57,0.05,1.57,-0.05,1.52
2017-03-27,47,SE,155,0.0,0.0,2.03,0.0,0.0,2.03,-2.03,0.0,-2.03
2017-03-27,46,SE,2659,1.75,0.0,0.0,0.0,1.75,0.0,1.75,0.0,1.75
2017-03-27,46,SE,2645,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.21
2017-03-27,46,SE,2601,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-27,46,SE,2597,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,46,SE,2555,3.6,0.0,0.0,0.0,3.6,0.0,3.6,0.0,3.6
2017-03-27,46,SE,2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,46,SE,2430,0.26,0.0,0.05,0.0,0.26,0.05,0.21,0.0,0.21
2017-03-27,46,SE,2425,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
2017-03-27,46,SE,2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,46,SE,2188,1.89,0.0,0.52,0.0,1.89,0.52,1.36,0.0,1.36
2017-03-27,46,SE,1883,0.0,0.0,16.15,0.0,0.0,16.15,-16.15,0.0,-16.15
2017-03-27,46,SE,1706,0.42,0.0,0.5,0.0,0.42,0.5,-0.08,0.0,-0.08
2017-03-27,46,SE,1576,2.1,0.0,0.0,0.0,2.1,0.0,2.1,0.0,2.1
2017-03-27,46,SE,1461,0.5,0.0,0.21,0.0,0.5,0.21,0.29,0.0,0.29
2017-03-27,46,SE,1395,0.94,0.0,0.84,0.0,0.94,0.84,0.1,0.0,0.1
2017-03-27,46,SE,1343,0.0,0.0,0.31,0.0,0.0,0.31,-0.31,0.0,-0.31
2017-03-27,46,SE,399,0.0,0.0,0.73,0.0,0.0,0.73,-0.73,0.0,-0.73
2017-03-27,46,SE,398,3.15,0.0,0.26,0.0,3.15,0.26,2.88,0.0,2.88
2017-03-27,46,SE,384,0.0,0.0,2.36,0.0,0.0,2.36,-2.36,0.0,-2.36
2017-03-27,46,SE,155,10.49,0.0,0.34,0.0,10.49,0.34,10.15,0.0,10.15
2017-03-27,45,NO,2670,0.0,0.0,0.31,0.0,0.0,0.31,-0.31,0.0,-0.31
2017-03-27,45,NO,2659,0.25,0.0,0.75,0.0,0.25,0.75,-0.5,0.0,-0.5
2017-03-27,45,NO,2601,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-27,45,NO,2597,0.42,0.0,0.05,0.0,0.42,0.05,0.37,0.0,0.37
2017-03-27,45,NO,2555,4.8,0.0,1.56,0.0,4.8,1.56,3.24,0.0,3.24
2017-03-27,45,NO,2518,1.05,0.0,2.1,0.0,1.05,2.1,-1.05,0.0,-1.05
2017-03-27,45,NO,2466,0.0,0.0,0.13,0.0,0.0,0.13,-0.13,0.0,-0.13
2017-03-27,45,NO,2430,0.79,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.79
2017-03-27,45,NO,2425,0.0,0.0,0.1,0.0,0.0,0.1,-0.1,0.0,-0.1
2017-03-27,45,NO,2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,45,NO,2188,4.61,0.0,0.42,0.0,4.61,0.42,4.19,0.0,4.19
2017-03-27,45,NO,1883,0.0,0.0,12.58,0.0,0.0,12.58,-12.58,0.0,-12.58
2017-03-27,45,NO,1461,0.0,0.0,2.1,0.0,0.0,2.1,-2.1,0.0,-2.1
2017-03-27,45,NO,1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,45,NO,1343,0.31,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.31
2017-03-27,45,NO,398,0.0,0.0,2.1,0.0,0.0,2.1,-2.1,0.0,-2.1
2017-03-27,45,NO,384,0.0,0.0,0.31,0.0,0.0,0.31,-0.31,0.0,-0.31
2017-03-27,45,NO,155,2.62,0.0,0.0,0.0,2.62,0.0,2.62,0.0,2.62
2017-03-27,44,SE,2670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,44,SE,2659,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0
2017-03-27,44,SE,2651,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,44,SE,2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,44,SE,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,44,SE,2597,0.31,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.31
2017-03-27,44,SE,2555,9.6,0.0,0.0,0.0,9.6,0.0,9.6,0.0,9.6
2017-03-27,44,SE,2518,0.52,0.0,0.52,0.0,0.52,0.52,0.0,0.0,0.0
2017-03-27,44,SE,2430,0.26,0.0,0.0,0.0,0.26,0.0,0.26,0.0,0.26
2017-03-27,44,SE,2425,0.1,0.0,0.01,0.0,0.1,0.01,0.09,0.0,0.09
2017-03-27,44,SE,2409,0.0,0.0,0.05,0.0,0.0,0.05,-0.05,0.0,-0.05
2017-03-27,44,SE,2378,2.1,0.0,10.28,0.0,2.1,10.28,-8.18,0.0,-8.18
2017-03-27,44,SE,2188,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-27,44,SE,2047,0.0,0.0,0.21,0.0,0.0,0.21,-0.21,0.0,-0.21
2017-03-27,44,SE,2034,0.84,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.84
2017-03-27,44,SE,1883,2.1,0.0,0.0,0.0,2.1,0.0,2.1,0.0,2.1
2017-03-27,44,SE,1706,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,44,SE,1461,1.2,0.0,0.35,0.0,1.2,0.35,0.85,0.0,0.85
2017-03-27,44,SE,1395,1.57,0.0,0.1,0.0,1.57,0.1,1.47,0.0,1.47
2017-03-27,44,SE,1343,0.31,0.0,1.05,0.0,0.31,1.05,-0.73,0.0,-0.73
2017-03-27,44,SE,399,0.0,0.0,0.05,0.0,0.0,0.05,-0.05,0.0,-0.05
2017-03-27,44,SE,384,0.63,0.0,4.88,0.0,0.63,4.88,-4.25,0.0,-4.25
2017-03-27,44,SE,155,5.24,0.0,1.26,0.0,5.24,1.26,3.98,0.0,3.98
2017-03-27,43,SE,2670,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,43,SE,2659,0.75,0.0,0.3,0.0,0.75,0.3,0.45,0.0,0.45
2017-03-27,43,SE,2651,1.26,0.0,0.55,0.0,1.26,0.55,0.71,0.0,0.71
2017-03-27,43,SE,2601,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-27,43,SE,2597,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,43,SE,2555,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0
2017-03-27,43,SE,2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,43,SE,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,43,SE,2409,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.21
2017-03-27,43,SE,2188,2.1,0.0,0.0,0.0,2.1,0.0,2.1,0.0,2.1
2017-03-27,43,SE,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,43,SE,2018,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5
2017-03-27,43,SE,1706,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,43,SE,1461,0.7,0.0,0.0,0.0,0.7,0.0,0.7,0.0,0.7
2017-03-27,43,SE,1395,1.57,0.0,0.63,0.0,1.57,0.63,0.94,0.0,0.94
2017-03-27,43,SE,1343,0.63,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.63
2017-03-27,43,SE,421,0.21,0.0,0.05,0.0,0.21,0.05,0.16,0.0,0.16
2017-03-27,43,SE,398,1.57,0.0,0.26,0.0,1.57,0.26,1.31,0.0,1.31
2017-03-27,43,SE,155,2.62,0.0,5.24,0.0,2.62,5.24,-2.62,0.0,-2.62
2017-03-27,42,SE,2676,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,42,SE,2659,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
2017-03-27,42,SE,2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,42,SE,2645,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.21
2017-03-27,42,SE,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,42,SE,2597,0.31,0.0,0.31,0.0,0.31,0.31,0.0,0.0,0.0
2017-03-27,42,SE,2555,4.2,0.0,0.56,0.0,4.2,0.56,3.64,0.0,3.64
2017-03-27,42,SE,2518,0.52,0.0,0.0,0.0,0.52,0.0,0.52,0.0,0.52
2017-03-27,42,SE,2430,0.79,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.79
2017-03-27,42,SE,2425,0.1,0.0,0.06,0.0,0.1,0.06,0.04,0.0,0.04
2017-03-27,42,SE,2188,2.1,0.0,0.0,0.0,2.1,0.0,2.1,0.0,2.1
2017-03-27,42,SE,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,42,SE,1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,42,SE,1576,0.0,0.0,20.97,0.0,0.0,20.97,-20.97,0.0,-20.97
2017-03-27,42,SE,1461,1.4,0.0,0.28,0.0,1.4,0.28,1.12,0.0,1.12
2017-03-27,42,SE,1395,1.57,0.0,0.0,0.0,1.57,0.0,1.57,0.0,1.57
2017-03-27,42,SE,1343,0.31,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.31
2017-03-27,42,SE,421,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.21
2017-03-27,42,SE,399,0.52,0.0,0.0,0.0,0.52,0.0,0.52,0.0,0.52
2017-03-27,42,SE,398,1.57,0.0,0.0,0.0,1.57,0.0,1.57,0.0,1.57
2017-03-27,42,SE,384,0.63,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.63
2017-03-27,42,SE,155,2.62,0.0,7.97,0.0,2.62,7.97,-5.35,0.0,-5.35
2017-03-27,41,SE,2670,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,41,SE,2659,0.75,0.0,0.0,0.0,0.75,0.0,0.75,0.0,0.75
2017-03-27,41,SE,2651,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,41,SE,2645,0.21,0.0,0.1,0.0,0.21,0.1,0.1,0.0,0.1
2017-03-27,41,SE,2597,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,41,SE,2555,9.6,0.0,0.0,0.0,9.6,0.0,9.6,0.0,9.6
2017-03-27,41,SE,2466,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
2017-03-27,41,SE,2430,0.26,0.0,4.72,0.0,0.26,4.72,-4.46,0.0,-4.46
2017-03-27,41,SE,2425,0.1,0.0,0.17,0.0,0.1,0.17,-0.06,0.0,-0.06
2017-03-27,41,SE,2188,0.84,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.84
2017-03-27,41,SE,2047,1.31,0.0,0.0,0.0,1.31,0.0,1.31,0.0,1.31
2017-03-27,41,SE,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,41,SE,1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,41,SE,1461,1.4,0.0,0.0,0.0,1.4,0.0,1.4,0.0,1.4
2017-03-27,41,SE,1395,1.26,0.0,0.1,0.0,1.26,0.1,1.15,0.0,1.15
2017-03-27,41,SE,1343,0.0,0.0,0.31,0.0,0.0,0.31,-0.31,0.0,-0.31
2017-03-27,41,SE,398,3.15,0.0,61.08,0.0,3.15,61.08,-57.93,0.0,-57.93
2017-03-27,41,SE,384,0.0,0.0,2.73,0.0,0.0,2.73,-2.73,0.0,-2.73
2017-03-27,41,SE,155,5.24,0.0,0.0,0.0,5.24,0.0,5.24,0.0,5.24
2017-03-27,40,FI,2670,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,40,FI,2659,0.25,0.0,12.6,0.0,0.25,12.6,-12.35,0.0,-12.35
2017-03-27,40,FI,2651,1.26,0.0,0.0,0.0,1.26,0.0,1.26,0.0,1.26
2017-03-27,40,FI,2645,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
2017-03-27,40,FI,2597,0.52,0.0,0.0,0.0,0.52,0.0,0.52,0.0,0.52
2017-03-27,40,FI,2555,17.4,0.0,4.76,0.0,17.4,4.76,12.64,0.0,12.64
2017-03-27,40,FI,2466,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
2017-03-27,40,FI,2430,0.79,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.79
2017-03-27,40,FI,2425,0.0,0.0,0.15,0.0,0.0,0.15,-0.15,0.0,-0.15
2017-03-27,40,FI,2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,40,FI,2188,3.98,0.0,0.0,0.0,3.98,0.0,3.98,0.0,3.98
2017-03-27,40,FI,2034,0.0,0.0,0.31,0.0,0.0,0.31,-0.31,0.0,-0.31
2017-03-27,40,FI,1706,0.84,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.84
2017-03-27,40,FI,1461,0.7,0.0,0.0,0.0,0.7,0.0,0.7,0.0,0.7
2017-03-27,40,FI,1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,40,FI,1343,0.63,0.0,1.05,0.0,0.63,1.05,-0.42,0.0,-0.42
2017-03-27,40,FI,399,2.73,0.0,1.05,0.0,2.73,1.05,1.68,0.0,1.68
2017-03-27,40,FI,398,0.0,0.0,1.83,0.0,0.0,1.83,-1.83,0.0,-1.83
2017-03-27,40,FI,384,1.57,0.0,0.0,0.0,1.57,0.0,1.57,0.0,1.57
2017-03-27,40,FI,155,2.1,0.0,0.0,0.0,2.1,0.0,2.1,0.0,2.1
2017-03-27,39,NO,2670,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,39,NO,2659,1.0,0.0,1.2,0.0,1.0,1.2,-0.2,0.0,-0.2
2017-03-27,39,NO,2651,0.84,0.0,0.42,0.0,0.84,0.42,0.42,0.0,0.42
2017-03-27,39,NO,2645,0.1,0.0,5.5,0.0,0.1,5.5,-5.4,0.0,-5.4
2017-03-27,39,NO,2601,0.0,0.0,0.52,0.0,0.0,0.52,-0.52,0.0,-0.52
2017-03-27,39,NO,2597,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.21
2017-03-27,39,NO,2555,8.4,0.0,1.8,0.0,8.4,1.8,6.6,0.0,6.6
2017-03-27,39,NO,2518,0.52,0.0,0.0,0.0,0.52,0.0,0.52,0.0,0.52
2017-03-27,39,NO,2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,39,NO,2430,1.31,0.0,0.0,0.0,1.31,0.0,1.31,0.0,1.31
2017-03-27,39,NO,2425,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.21
2017-03-27,39,NO,2188,2.1,0.0,3.77,0.0,2.1,3.77,-1.68,0.0,-1.68
2017-03-27,39,NO,1883,0.0,0.0,5.66,0.0,0.0,5.66,-5.66,0.0,-5.66
2017-03-27,39,NO,1576,2.1,0.0,0.0,0.0,2.1,0.0,2.1,0.0,2.1
2017-03-27,39,NO,1461,2.1,0.0,3.73,0.0,2.1,3.73,-1.63,0.0,-1.63
2017-03-27,39,NO,1395,0.94,0.0,0.05,0.0,0.94,0.05,0.89,0.0,0.89
2017-03-27,39,NO,1343,0.63,0.0,0.13,0.0,0.63,0.13,0.5,0.0,0.5
2017-03-27,39,NO,398,1.57,0.0,0.0,0.0,1.57,0.0,1.57,0.0,1.57
2017-03-27,39,NO,155,2.1,0.0,6.29,0.0,2.1,6.29,-4.19,0.0,-4.19
2017-03-27,38,SE,2670,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,38,SE,2659,1.25,0.0,0.3,0.0,1.25,0.3,0.95,0.0,0.95
2017-03-27,38,SE,2651,0.84,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.84
2017-03-27,38,SE,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,38,SE,2597,0.31,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.31
2017-03-27,38,SE,2555,6.0,0.0,1.2,0.0,6.0,1.2,4.8,0.0,4.8
2017-03-27,38,SE,2466,0.21,0.0,0.21,0.0,0.21,0.21,0.0,0.0,0.0
2017-03-27,38,SE,2430,0.52,0.0,0.0,0.0,0.52,0.0,0.52,0.0,0.52
2017-03-27,38,SE,2409,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.21
2017-03-27,38,SE,2378,0.0,0.0,6.29,0.0,0.0,6.29,-6.29,0.0,-6.29
2017-03-27,38,SE,2188,1.05,0.0,5.24,0.0,1.05,5.24,-4.19,0.0,-4.19
2017-03-27,38,SE,2034,0.31,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.31
2017-03-27,38,SE,2018,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5
2017-03-27,38,SE,1461,1.4,0.0,0.07,0.0,1.4,0.07,1.33,0.0,1.33
2017-03-27,38,SE,1395,1.57,0.0,0.16,0.0,1.57,0.16,1.42,0.0,1.42
2017-03-27,38,SE,1343,0.31,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.31
2017-03-27,38,SE,421,0.0,0.0,0.42,0.0,0.0,0.42,-0.42,0.0,-0.42
2017-03-27,38,SE,399,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-27,38,SE,398,3.15,0.0,1.57,0.0,3.15,1.57,1.57,0.0,1.57
2017-03-27,38,SE,384,0.63,0.0,1.89,0.0,0.63,1.89,-1.26,0.0,-1.26
2017-03-27,38,SE,155,0.0,0.0,1.51,0.0,0.0,1.51,-1.51,0.0,-1.51
2017-03-27,37,FI,2670,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-27,37,FI,2659,0.0,0.0,4.2,0.0,0.0,4.2,-4.2,0.0,-4.2
2017-03-27,37,FI,2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,37,FI,2645,0.0,0.0,0.05,0.0,0.0,0.05,-0.05,0.0,-0.05
2017-03-27,37,FI,2597,0.0,0.0,2.73,0.0,0.0,2.73,-2.73,0.0,-2.73
2017-03-27,37,FI,2555,4.2,0.0,33.3,0.0,4.2,33.3,-29.1,0.0,-29.1
2017-03-27,37,FI,2518,0.52,0.0,0.0,0.0,0.52,0.0,0.52,0.0,0.52
2017-03-27,37,FI,2466,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0
2017-03-27,37,FI,2430,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-27,37,FI,2425,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
2017-03-27,37,FI,2188,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-27,37,FI,2034,0.63,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.63
2017-03-27,37,FI,2014,2.52,0.0,0.0,0.0,2.52,0.0,2.52,0.0,2.52
2017-03-27,37,FI,1461,0.7,0.0,0.0,0.0,0.7,0.0,0.7,0.0,0.7
2017-03-27,37,FI,1395,0.94,0.0,0.31,0.0,0.94,0.31,0.63,0.0,0.63
2017-03-27,37,FI,1343,0.31,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.31
2017-03-27,37,FI,421,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.21
2017-03-27,37,FI,399,2.1,0.0,0.0,0.0,2.1,0.0,2.1,0.0,2.1
2017-03-27,37,FI,398,1.57,0.0,0.26,0.0,1.57,0.26,1.31,0.0,1.31
2017-03-27,37,FI,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,36,GB,2670,0.42,0.0,1.32,0.0,0.42,1.32,-0.9,0.0,-0.9
2017-03-27,36,GB,2659,0.5,0.0,0.6,0.0,0.5,0.6,-0.1,0.0,-0.1
2017-03-27,36,GB,2645,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
2017-03-27,36,GB,2601,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-27,36,GB,2597,0.42,0.0,0.26,0.0,0.42,0.26,0.16,0.0,0.16
2017-03-27,36,GB,2555,6.6,0.0,4.5,0.0,6.6,4.5,2.1,0.0,2.1
2017-03-27,36,GB,2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,36,GB,2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,36,GB,2425,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
2017-03-27,36,GB,2378,4.19,0.0,0.0,0.0,4.19,0.0,4.19,0.0,4.19
2017-03-27,36,GB,2188,0.0,0.0,0.52,0.0,0.0,0.52,-0.52,0.0,-0.52
2017-03-27,36,GB,1706,0.84,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.84
2017-03-27,36,GB,1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,36,GB,1395,1.26,0.0,0.37,0.0,1.26,0.37,0.89,0.0,0.89
2017-03-27,36,GB,1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,36,GB,398,1.57,0.0,0.26,0.0,1.57,0.26,1.31,0.0,1.31
2017-03-27,36,GB,155,5.24,0.0,0.0,0.0,5.24,0.0,5.24,0.0,5.24
2017-03-27,35,SE,2670,1.26,0.0,0.0,0.0,1.26,0.0,1.26,0.0,1.26
2017-03-27,35,SE,2659,0.75,0.0,0.0,0.0,0.75,0.0,0.75,0.0,0.75
2017-03-27,35,SE,2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,35,SE,2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,35,SE,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,35,SE,2597,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
